analyte_id	analyte_submitter_id	case_id	case_submitter_id	project_id	sample_id	sample_submitter_id	portion_id	portion_submitter_id	ribosomal_rna_28s_16s_ratio	analyte_volume	well_number	analyte_type	analyte_quantity	normal_tumor_genotype_snp_match	state	a260_a280_ratio	amount	spectrophotometer_method	analyte_type_id	concentration
44a7af8a-58a9-4468-bb06-b632611090b7	TCGA-5C-A9VH-10A-01D	60fcd491-0170-46c0-ab14-d71f88267a14	TCGA-5C-A9VH	TCGA-LIHC	539d36e0-350e-4c76-872f-0788c0475020	TCGA-5C-A9VH-10A	92e373cb-7cec-44ca-acd1-ad9c254b79f0	TCGA-5C-A9VH-10A-01	--	released	DNA	--	--	0.14	PicoGreen	D	--	--	--	--
f7536941-0dee-4182-a5d5-ef7d1d865dbd	TCGA-5C-A9VH-01A-11W	60fcd491-0170-46c0-ab14-d71f88267a14	TCGA-5C-A9VH	TCGA-LIHC	4fd4d1c8-64f9-4463-970e-6b5409e36807	TCGA-5C-A9VH-01A	e64c1461-4809-4d83-b554-3b34ea6e68ae	TCGA-5C-A9VH-01A-11	--	released	Repli-G (Qiagen) DNA	--	--	--	--	W	--	--	--	--
a0844c1d-f7f2-4b0f-b0c6-7c1cb768a611	TCGA-5C-A9VH-01A-11D	60fcd491-0170-46c0-ab14-d71f88267a14	TCGA-5C-A9VH	TCGA-LIHC	4fd4d1c8-64f9-4463-970e-6b5409e36807	TCGA-5C-A9VH-01A	e64c1461-4809-4d83-b554-3b34ea6e68ae	TCGA-5C-A9VH-01A-11	--	released	DNA	--	--	0.16	PicoGreen	D	--	--	--	--
e2861ea9-5286-4ed4-963c-25fbafebb5b1	TCGA-5C-A9VH-01A-11R	60fcd491-0170-46c0-ab14-d71f88267a14	TCGA-5C-A9VH	TCGA-LIHC	4fd4d1c8-64f9-4463-970e-6b5409e36807	TCGA-5C-A9VH-01A	e64c1461-4809-4d83-b554-3b34ea6e68ae	TCGA-5C-A9VH-01A-11	--	released	RNA	--	1.96	0.18	UV Spec	R	--	--	--	--
aa2c0392-cdff-4027-8270-268f0c5f292b	TCGA-DD-AACL-01A-11D	3da3cfec-5464-4dd8-9757-a0cdfe3536f8	TCGA-DD-AACL	TCGA-LIHC	bfa0e9b2-6a36-4865-9455-0a942dc9ca44	TCGA-DD-AACL-01A	b88fef95-8660-42a2-914f-a9fd7be14196	TCGA-DD-AACL-01A-11	--	released	DNA	--	--	0.15	PicoGreen	D	--	--	--	--
adab332d-b5ad-402b-9a44-ce9f6d923210	TCGA-DD-AACL-01A-11R	3da3cfec-5464-4dd8-9757-a0cdfe3536f8	TCGA-DD-AACL	TCGA-LIHC	bfa0e9b2-6a36-4865-9455-0a942dc9ca44	TCGA-DD-AACL-01A	b88fef95-8660-42a2-914f-a9fd7be14196	TCGA-DD-AACL-01A-11	--	released	RNA	--	1.87	0.17	UV Spec	R	--	--	--	--
34dbe635-22ad-4b4c-9af2-55d1468b42e4	TCGA-DD-AACL-10A-01D	3da3cfec-5464-4dd8-9757-a0cdfe3536f8	TCGA-DD-AACL	TCGA-LIHC	5ae2b312-1d53-4a07-b4e9-297acebe6f60	TCGA-DD-AACL-10A	c01bbc22-3fb0-4617-b255-e7ae8b10d29d	TCGA-DD-AACL-10A-01	--	released	DNA	--	--	0.16	PicoGreen	D	--	--	--	--
722027dc-84ba-4653-a517-3c8f0c040c74	TCGA-ED-A7PY-10A-01D	a396e048-5aa0-4d71-96bd-7f4fdf6934aa	TCGA-ED-A7PY	TCGA-LIHC	d2182ce8-8b47-4757-90ca-4000e2b9863f	TCGA-ED-A7PY-10A	9aa940ac-e5b8-49e3-8ceb-7d9133d5a0fe	TCGA-ED-A7PY-10A-01	--	released	DNA	--	--	0.15	PicoGreen	D	--	--	--	--
fa6e1d31-06ef-4f4f-8126-c2bfeb010070	TCGA-ED-A7PY-10A-01W	a396e048-5aa0-4d71-96bd-7f4fdf6934aa	TCGA-ED-A7PY	TCGA-LIHC	d2182ce8-8b47-4757-90ca-4000e2b9863f	TCGA-ED-A7PY-10A	9aa940ac-e5b8-49e3-8ceb-7d9133d5a0fe	TCGA-ED-A7PY-10A-01	--	released	Repli-G (Qiagen) DNA	--	--	--	--	W	--	--	--	--
4453bfd7-42ec-401a-8d43-824b5d0c9945	TCGA-ED-A7PY-01A-11D	a396e048-5aa0-4d71-96bd-7f4fdf6934aa	TCGA-ED-A7PY	TCGA-LIHC	7c611dd6-6237-45f6-ae24-50bfa63d7835	TCGA-ED-A7PY-01A	36642ce2-edd1-4c44-ac76-a99ed9ee22ed	TCGA-ED-A7PY-01A-11	--	released	DNA	--	--	0.16	PicoGreen	D	--	--	--	--
6d77082c-c6d5-47ee-8c48-c153b91bfb81	TCGA-ED-A7PY-01A-11R	a396e048-5aa0-4d71-96bd-7f4fdf6934aa	TCGA-ED-A7PY	TCGA-LIHC	7c611dd6-6237-45f6-ae24-50bfa63d7835	TCGA-ED-A7PY-01A	36642ce2-edd1-4c44-ac76-a99ed9ee22ed	TCGA-ED-A7PY-01A-11	--	released	RNA	--	1.87	0.18	UV Spec	R	--	--	--	--
581a3f26-a187-4032-9091-0c95e2a7101f	TCGA-ED-A7PY-01A-11W	a396e048-5aa0-4d71-96bd-7f4fdf6934aa	TCGA-ED-A7PY	TCGA-LIHC	7c611dd6-6237-45f6-ae24-50bfa63d7835	TCGA-ED-A7PY-01A	36642ce2-edd1-4c44-ac76-a99ed9ee22ed	TCGA-ED-A7PY-01A-11	--	released	Repli-G (Qiagen) DNA	--	--	--	--	W	--	--	--	--
52645959-3a3f-4e59-8bc5-ff9a17bbff11	TCGA-BC-A10S-11A-11D	592ef526-176a-42e0-bbeb-fb62d369a343	TCGA-BC-A10S	TCGA-LIHC	e68d61e9-5b70-49c0-bdaf-f4bef849155a	TCGA-BC-A10S-11A	a7e00f8c-e9eb-4d99-a81a-1847ba7da10d	TCGA-BC-A10S-11A-11	--	released	DNA	--	1.97	0.15	UV Spec	D	--	--	--	--
87b318d8-d9ff-44be-9eb4-00fd84acbc26	TCGA-BC-A10S-11A-11W	592ef526-176a-42e0-bbeb-fb62d369a343	TCGA-BC-A10S	TCGA-LIHC	e68d61e9-5b70-49c0-bdaf-f4bef849155a	TCGA-BC-A10S-11A	a7e00f8c-e9eb-4d99-a81a-1847ba7da10d	TCGA-BC-A10S-11A-11	--	released	Repli-G (Qiagen) DNA	--	--	--	--	W	--	--	--	--
774059cd-06c4-4a67-9496-0d278c640d0f	TCGA-BC-A10S-01A-22R	592ef526-176a-42e0-bbeb-fb62d369a343	TCGA-BC-A10S	TCGA-LIHC	ade2df15-2ed2-4dee-a710-e2814de6e4ef	TCGA-BC-A10S-01A	cb1630b0-00f8-4e39-bf29-8dc74aa79b1d	TCGA-BC-A10S-01A-22	--	released	RNA	--	1.82	0.16	UV Spec	R	--	--	--	--
74f0005d-d207-4911-8fbc-42a7cbd81391	TCGA-BC-A10S-01A-22W	592ef526-176a-42e0-bbeb-fb62d369a343	TCGA-BC-A10S	TCGA-LIHC	ade2df15-2ed2-4dee-a710-e2814de6e4ef	TCGA-BC-A10S-01A	cb1630b0-00f8-4e39-bf29-8dc74aa79b1d	TCGA-BC-A10S-01A-22	--	released	Repli-G (Qiagen) DNA	--	--	--	--	W	--	--	--	--
9d2a0b50-f71c-4284-89ad-5a44b04354a7	TCGA-BC-A10S-01A-22D	592ef526-176a-42e0-bbeb-fb62d369a343	TCGA-BC-A10S	TCGA-LIHC	ade2df15-2ed2-4dee-a710-e2814de6e4ef	TCGA-BC-A10S-01A	cb1630b0-00f8-4e39-bf29-8dc74aa79b1d	TCGA-BC-A10S-01A-22	--	released	DNA	--	2.0	0.16	UV Spec	D	--	--	--	--
d203914f-122f-4e24-8c75-4a8ebf496faf	TCGA-ED-A459-10A-01W	56403463-1727-4c23-a709-de5f168c4073	TCGA-ED-A459	TCGA-LIHC	18d38f43-e55f-4da7-919a-df1d329e457e	TCGA-ED-A459-10A	15e5af7f-bc09-4c4a-b9a9-4311aad00c63	TCGA-ED-A459-10A-01	--	released	Repli-G (Qiagen) DNA	--	--	--	--	W	--	--	--	--
e5080cfd-fcb8-4ddf-a0f2-eb5e654c267e	TCGA-ED-A459-10A-01D	56403463-1727-4c23-a709-de5f168c4073	TCGA-ED-A459	TCGA-LIHC	18d38f43-e55f-4da7-919a-df1d329e457e	TCGA-ED-A459-10A	15e5af7f-bc09-4c4a-b9a9-4311aad00c63	TCGA-ED-A459-10A-01	--	released	DNA	--	--	0.16	PicoGreen	D	--	--	--	--
0f61d4f4-981c-447a-972c-c67959ade882	TCGA-ED-A459-01A-11R	56403463-1727-4c23-a709-de5f168c4073	TCGA-ED-A459	TCGA-LIHC	97fa4d8b-1c05-41a6-97c4-0b27dc70eb4c	TCGA-ED-A459-01A	9a03a80e-8ff6-45b2-bd60-845ca1fab43f	TCGA-ED-A459-01A-11	--	released	RNA	--	2.15	0.17	UV Spec	R	--	--	--	--
167a985e-c4a9-4707-a83a-0c666789be9b	TCGA-ED-A459-01A-11W	56403463-1727-4c23-a709-de5f168c4073	TCGA-ED-A459	TCGA-LIHC	97fa4d8b-1c05-41a6-97c4-0b27dc70eb4c	TCGA-ED-A459-01A	9a03a80e-8ff6-45b2-bd60-845ca1fab43f	TCGA-ED-A459-01A-11	--	released	Repli-G (Qiagen) DNA	--	--	--	--	W	--	--	--	--
42d522b4-3c96-4d0e-898d-4ca284fad656	TCGA-ED-A459-01A-11D	56403463-1727-4c23-a709-de5f168c4073	TCGA-ED-A459	TCGA-LIHC	97fa4d8b-1c05-41a6-97c4-0b27dc70eb4c	TCGA-ED-A459-01A	9a03a80e-8ff6-45b2-bd60-845ca1fab43f	TCGA-ED-A459-01A-11	--	released	DNA	--	--	0.16	PicoGreen	D	--	--	--	--
cfc37dec-f3e1-4bc1-b8a0-76017493c55e	TCGA-DD-A1EE-01A-11W	654af137-70d9-4ee4-9f69-793e352d30f8	TCGA-DD-A1EE	TCGA-LIHC	43879fcb-cf8f-4b51-a5a7-1232df941865	TCGA-DD-A1EE-01A	40259a77-3405-4d3b-80e5-12a18a1e7efb	TCGA-DD-A1EE-01A-11	--	released	Repli-G (Qiagen) DNA	--	--	--	--	W	--	--	--	--
0a4ff074-b6d2-4ed5-a11b-55660839c52a	TCGA-DD-A1EE-01A-11R	654af137-70d9-4ee4-9f69-793e352d30f8	TCGA-DD-A1EE	TCGA-LIHC	43879fcb-cf8f-4b51-a5a7-1232df941865	TCGA-DD-A1EE-01A	40259a77-3405-4d3b-80e5-12a18a1e7efb	TCGA-DD-A1EE-01A-11	--	released	RNA	--	1.83	0.17	UV Spec	R	--	--	--	--
ddba47d0-a38c-498a-84eb-3d825c91506b	TCGA-DD-A1EE-01A-11D	654af137-70d9-4ee4-9f69-793e352d30f8	TCGA-DD-A1EE	TCGA-LIHC	43879fcb-cf8f-4b51-a5a7-1232df941865	TCGA-DD-A1EE-01A	40259a77-3405-4d3b-80e5-12a18a1e7efb	TCGA-DD-A1EE-01A-11	--	released	DNA	--	1.95	0.16	UV Spec	D	--	--	--	--
9965a4b1-dcb4-4747-bbd0-ad3259402332	TCGA-DD-A1EE-10A-01W	654af137-70d9-4ee4-9f69-793e352d30f8	TCGA-DD-A1EE	TCGA-LIHC	ee897b59-ce5a-4164-8d1e-e346012eb01d	TCGA-DD-A1EE-10A	2884736e-9269-487c-8ba0-9b9dce64c604	TCGA-DD-A1EE-10A-01	--	released	Repli-G (Qiagen) DNA	--	--	--	--	W	--	--	--	--
85cd38d9-2cd6-4e25-8d2c-15fee9f3d466	TCGA-DD-A1EE-10A-01D	654af137-70d9-4ee4-9f69-793e352d30f8	TCGA-DD-A1EE	TCGA-LIHC	ee897b59-ce5a-4164-8d1e-e346012eb01d	TCGA-DD-A1EE-10A	2884736e-9269-487c-8ba0-9b9dce64c604	TCGA-DD-A1EE-10A-01	--	released	DNA	--	1.95	0.16	UV Spec	D	--	--	--	--
75493a38-754d-447d-bc3f-33f173a4aa28	TCGA-DD-A1EE-11A-11D	654af137-70d9-4ee4-9f69-793e352d30f8	TCGA-DD-A1EE	TCGA-LIHC	d9fd7e08-27aa-4081-96fe-86b7ec06d3df	TCGA-DD-A1EE-11A	b585dc5e-e120-4293-af83-d7d51d5377e4	TCGA-DD-A1EE-11A-11	--	released	DNA	--	1.96	0.17	UV Spec	D	--	--	--	--
4cb9dcaa-3221-4823-a33f-5b9b7ebe80e5	TCGA-DD-A1EE-11A-11R	654af137-70d9-4ee4-9f69-793e352d30f8	TCGA-DD-A1EE	TCGA-LIHC	d9fd7e08-27aa-4081-96fe-86b7ec06d3df	TCGA-DD-A1EE-11A	b585dc5e-e120-4293-af83-d7d51d5377e4	TCGA-DD-A1EE-11A-11	--	released	RNA	--	1.87	0.16	UV Spec	R	--	--	--	--
00b84d6a-e098-4267-b019-a7f8f872f48e	TCGA-DD-A1EE-11A-11W	654af137-70d9-4ee4-9f69-793e352d30f8	TCGA-DD-A1EE	TCGA-LIHC	d9fd7e08-27aa-4081-96fe-86b7ec06d3df	TCGA-DD-A1EE-11A	b585dc5e-e120-4293-af83-d7d51d5377e4	TCGA-DD-A1EE-11A-11	--	released	Repli-G (Qiagen) DNA	--	--	--	--	W	--	--	--	--
08bd6c1b-10d4-4a60-9d15-fa0165dd906a	TCGA-DD-A4NF-01A-11R	1043bc90-72c9-48c9-ae24-f617d0485e78	TCGA-DD-A4NF	TCGA-LIHC	64150fa1-b4bf-4918-a801-e6a2cc70e5c7	TCGA-DD-A4NF-01A	31ecf99a-a3f6-4de5-a2da-ab70cdfb824c	TCGA-DD-A4NF-01A-11	--	released	RNA	--	1.89	0.18	UV Spec	R	--	--	--	--
d2744f36-8d94-41a2-b0d9-66a471dd17af	TCGA-DD-A4NF-01A-11D	1043bc90-72c9-48c9-ae24-f617d0485e78	TCGA-DD-A4NF	TCGA-LIHC	64150fa1-b4bf-4918-a801-e6a2cc70e5c7	TCGA-DD-A4NF-01A	31ecf99a-a3f6-4de5-a2da-ab70cdfb824c	TCGA-DD-A4NF-01A-11	--	released	DNA	--	--	0.17	PicoGreen	D	--	--	--	--
da3b9301-5c3c-40ab-beda-615097b18261	TCGA-DD-A4NF-01A-11W	1043bc90-72c9-48c9-ae24-f617d0485e78	TCGA-DD-A4NF	TCGA-LIHC	64150fa1-b4bf-4918-a801-e6a2cc70e5c7	TCGA-DD-A4NF-01A	31ecf99a-a3f6-4de5-a2da-ab70cdfb824c	TCGA-DD-A4NF-01A-11	--	released	Repli-G (Qiagen) DNA	--	--	--	--	W	--	--	--	--
ff2d36fd-b373-4094-806d-808af4c0a4f1	TCGA-DD-A4NF-10A-01D	1043bc90-72c9-48c9-ae24-f617d0485e78	TCGA-DD-A4NF	TCGA-LIHC	f9f65b2c-0d65-4dcf-bb06-53adbc2b5ac6	TCGA-DD-A4NF-10A	99ee26ae-9011-4003-9852-47b36fb8425b	TCGA-DD-A4NF-10A-01	--	released	DNA	--	--	0.17	PicoGreen	D	--	--	--	--
fe3f5da6-d4b1-4111-ac2d-ec5b761e3499	TCGA-DD-A4NF-10A-01W	1043bc90-72c9-48c9-ae24-f617d0485e78	TCGA-DD-A4NF	TCGA-LIHC	f9f65b2c-0d65-4dcf-bb06-53adbc2b5ac6	TCGA-DD-A4NF-10A	99ee26ae-9011-4003-9852-47b36fb8425b	TCGA-DD-A4NF-10A-01	--	released	Repli-G (Qiagen) DNA	--	--	--	--	W	--	--	--	--
5b4c153c-df4b-4eac-a6a7-7b6f22bcdde4	TCGA-DD-A4NN-10A-01W	b96b7620-5506-4def-aff2-5e888eaf3ea5	TCGA-DD-A4NN	TCGA-LIHC	acd3e98d-da6d-4a40-94dc-7da40bede8b2	TCGA-DD-A4NN-10A	7aca63f0-fd08-4b08-b7b4-3bf9cb98090e	TCGA-DD-A4NN-10A-01	--	released	Repli-G (Qiagen) DNA	--	--	--	--	W	--	--	--	--
bc2dcf21-456c-43b2-9fc5-5acafc45d0b4	TCGA-DD-A4NN-10A-01D	b96b7620-5506-4def-aff2-5e888eaf3ea5	TCGA-DD-A4NN	TCGA-LIHC	acd3e98d-da6d-4a40-94dc-7da40bede8b2	TCGA-DD-A4NN-10A	7aca63f0-fd08-4b08-b7b4-3bf9cb98090e	TCGA-DD-A4NN-10A-01	--	released	DNA	--	--	0.16	PicoGreen	D	--	--	--	--
c5c07a75-47ae-4c6e-9e5c-8c7a2fcf81ad	TCGA-DD-A4NN-01A-11R	b96b7620-5506-4def-aff2-5e888eaf3ea5	TCGA-DD-A4NN	TCGA-LIHC	423590e6-7496-40ee-8b1d-99986366ebc8	TCGA-DD-A4NN-01A	3040ee05-5980-4b63-b711-c441f5c3363b	TCGA-DD-A4NN-01A-11	--	released	RNA	--	1.89	0.18	UV Spec	R	--	--	--	--
49e7c814-f9ec-4dcc-a2b4-b4a9eacc9dca	TCGA-DD-A4NN-01A-11D	b96b7620-5506-4def-aff2-5e888eaf3ea5	TCGA-DD-A4NN	TCGA-LIHC	423590e6-7496-40ee-8b1d-99986366ebc8	TCGA-DD-A4NN-01A	3040ee05-5980-4b63-b711-c441f5c3363b	TCGA-DD-A4NN-01A-11	--	released	DNA	--	--	0.17	PicoGreen	D	--	--	--	--
4ea80e44-c0c8-4bad-a53f-acf24e5887e8	TCGA-DD-A4NN-01A-11W	b96b7620-5506-4def-aff2-5e888eaf3ea5	TCGA-DD-A4NN	TCGA-LIHC	423590e6-7496-40ee-8b1d-99986366ebc8	TCGA-DD-A4NN-01A	3040ee05-5980-4b63-b711-c441f5c3363b	TCGA-DD-A4NN-01A-11	--	released	Repli-G (Qiagen) DNA	--	--	--	--	W	--	--	--	--
43721fb3-690d-48cc-94da-9cd597ddbfae	TCGA-DD-A4NN-11A-11D	b96b7620-5506-4def-aff2-5e888eaf3ea5	TCGA-DD-A4NN	TCGA-LIHC	742dec8b-9fb2-4f8c-a847-676c22a9167e	TCGA-DD-A4NN-11A	714cc9ad-61a9-4e5a-abce-a84290f4bbd9	TCGA-DD-A4NN-11A-11	--	released	DNA	--	--	0.14	PicoGreen	D	--	--	--	--
941417cb-67b2-464a-ab29-78c97fb4f9f0	TCGA-DD-A4NN-11A-11W	b96b7620-5506-4def-aff2-5e888eaf3ea5	TCGA-DD-A4NN	TCGA-LIHC	742dec8b-9fb2-4f8c-a847-676c22a9167e	TCGA-DD-A4NN-11A	714cc9ad-61a9-4e5a-abce-a84290f4bbd9	TCGA-DD-A4NN-11A-11	--	released	Repli-G (Qiagen) DNA	--	--	--	--	W	--	--	--	--
ed5ba3d2-3961-4799-924f-0e5d6419af4a	TCGA-DD-A3A6-01A-11D	c4c4820b-6f4c-4cdd-b233-4d22f5933fd9	TCGA-DD-A3A6	TCGA-LIHC	8bbfeeab-ff99-4bd0-b407-e1e532bd04fc	TCGA-DD-A3A6-01A	9a61190e-9c23-4316-9d78-d48ec7bb984a	TCGA-DD-A3A6-01A-11	--	released	DNA	--	--	0.16	PicoGreen	D	--	--	--	--
f59ae78f-8207-44b5-9fb1-0ddcfa6b7d77	TCGA-DD-A3A6-01A-11R	c4c4820b-6f4c-4cdd-b233-4d22f5933fd9	TCGA-DD-A3A6	TCGA-LIHC	8bbfeeab-ff99-4bd0-b407-e1e532bd04fc	TCGA-DD-A3A6-01A	9a61190e-9c23-4316-9d78-d48ec7bb984a	TCGA-DD-A3A6-01A-11	--	released	RNA	--	1.78	0.18	UV Spec	R	--	--	--	--
3a4f3cf7-1252-4df5-8170-a937afc7906c	TCGA-DD-A3A6-01A-11W	c4c4820b-6f4c-4cdd-b233-4d22f5933fd9	TCGA-DD-A3A6	TCGA-LIHC	8bbfeeab-ff99-4bd0-b407-e1e532bd04fc	TCGA-DD-A3A6-01A	9a61190e-9c23-4316-9d78-d48ec7bb984a	TCGA-DD-A3A6-01A-11	--	released	Repli-G (Qiagen) DNA	--	--	--	--	W	--	--	--	--
1d292f1a-8521-44b9-a435-0611976416e9	TCGA-DD-A3A6-11A-11W	c4c4820b-6f4c-4cdd-b233-4d22f5933fd9	TCGA-DD-A3A6	TCGA-LIHC	88af1e79-aa6c-46fb-b087-bb4ce8aeb1ad	TCGA-DD-A3A6-11A	0212d00a-2523-42c3-921b-1d27b1bb6e2b	TCGA-DD-A3A6-11A-11	--	released	Repli-G (Qiagen) DNA	--	--	--	--	W	--	--	--	--
80f6896e-ab7e-4a90-b123-4d8996102702	TCGA-DD-A3A6-11A-11R	c4c4820b-6f4c-4cdd-b233-4d22f5933fd9	TCGA-DD-A3A6	TCGA-LIHC	88af1e79-aa6c-46fb-b087-bb4ce8aeb1ad	TCGA-DD-A3A6-11A	0212d00a-2523-42c3-921b-1d27b1bb6e2b	TCGA-DD-A3A6-11A-11	--	released	RNA	--	1.74	0.18	UV Spec	R	--	--	--	--
4cc14b59-7a29-4f05-b640-3bcd6ed04566	TCGA-DD-A3A6-11A-11D	c4c4820b-6f4c-4cdd-b233-4d22f5933fd9	TCGA-DD-A3A6	TCGA-LIHC	88af1e79-aa6c-46fb-b087-bb4ce8aeb1ad	TCGA-DD-A3A6-11A	0212d00a-2523-42c3-921b-1d27b1bb6e2b	TCGA-DD-A3A6-11A-11	--	released	DNA	--	--	0.17	PicoGreen	D	--	--	--	--
04d9c847-1679-49dd-b0e9-b5c81fdaa0d7	TCGA-GJ-A6C0-10A-01W	1b326242-4be6-4f05-b5fb-07ed76b49850	TCGA-GJ-A6C0	TCGA-LIHC	2e36023f-869c-48a2-93f3-c94adefe3c12	TCGA-GJ-A6C0-10A	3f0d5167-3ab8-4f17-8a8b-2389688b403e	TCGA-GJ-A6C0-10A-01	--	released	Repli-G (Qiagen) DNA	--	--	--	--	W	--	--	--	--
5d564405-c141-499f-937c-f1d314ddeee2	TCGA-GJ-A6C0-10A-01D	1b326242-4be6-4f05-b5fb-07ed76b49850	TCGA-GJ-A6C0	TCGA-LIHC	2e36023f-869c-48a2-93f3-c94adefe3c12	TCGA-GJ-A6C0-10A	3f0d5167-3ab8-4f17-8a8b-2389688b403e	TCGA-GJ-A6C0-10A-01	--	released	DNA	--	--	0.15	PicoGreen	D	--	--	--	--
7b81bad9-f695-40c0-8599-1cfebdd3b157	TCGA-GJ-A6C0-11A-11D	1b326242-4be6-4f05-b5fb-07ed76b49850	TCGA-GJ-A6C0	TCGA-LIHC	d0255c06-247c-4fb3-80f3-9f77ee3bd03a	TCGA-GJ-A6C0-11A	e672a6bd-be05-4428-b89f-035266b29b81	TCGA-GJ-A6C0-11A-11	--	released	DNA	--	--	0.16	PicoGreen	D	--	--	--	--
85abe08b-4597-4ffc-b565-7b39c1c22aa0	TCGA-GJ-A6C0-11A-11W	1b326242-4be6-4f05-b5fb-07ed76b49850	TCGA-GJ-A6C0	TCGA-LIHC	d0255c06-247c-4fb3-80f3-9f77ee3bd03a	TCGA-GJ-A6C0-11A	e672a6bd-be05-4428-b89f-035266b29b81	TCGA-GJ-A6C0-11A-11	--	released	Repli-G (Qiagen) DNA	--	--	--	--	W	--	--	--	--
46e8f0a6-8642-4ce8-9406-8196fa90b9d2	TCGA-GJ-A6C0-01A-12R	1b326242-4be6-4f05-b5fb-07ed76b49850	TCGA-GJ-A6C0	TCGA-LIHC	9d33dab1-ce73-42c6-b504-42e127839882	TCGA-GJ-A6C0-01A	170aecab-3e14-463e-bcd2-15a96c283dbf	TCGA-GJ-A6C0-01A-12	--	released	RNA	--	1.96	0.15	UV Spec	R	--	--	--	--
3f08824b-e40a-4191-a4e2-8deb8744f8fd	TCGA-GJ-A6C0-01A-12D	1b326242-4be6-4f05-b5fb-07ed76b49850	TCGA-GJ-A6C0	TCGA-LIHC	9d33dab1-ce73-42c6-b504-42e127839882	TCGA-GJ-A6C0-01A	170aecab-3e14-463e-bcd2-15a96c283dbf	TCGA-GJ-A6C0-01A-12	--	released	DNA	--	--	0.17	PicoGreen	D	--	--	--	--
245cdf32-6064-4032-9c0a-b2d4c3c7a613	TCGA-GJ-A6C0-01A-12W	1b326242-4be6-4f05-b5fb-07ed76b49850	TCGA-GJ-A6C0	TCGA-LIHC	9d33dab1-ce73-42c6-b504-42e127839882	TCGA-GJ-A6C0-01A	170aecab-3e14-463e-bcd2-15a96c283dbf	TCGA-GJ-A6C0-01A-12	--	released	Repli-G (Qiagen) DNA	--	--	--	--	W	--	--	--	--
d99e5f07-f837-456e-b5ab-f0f530b2c9f2	TCGA-DD-AACO-01A-11R	34413807-07be-4204-b095-5e1dd1ed87dc	TCGA-DD-AACO	TCGA-LIHC	c71f310e-5777-4e78-aafa-64a5510b45c1	TCGA-DD-AACO-01A	6b7f3d79-0342-4201-a124-68f645587dd4	TCGA-DD-AACO-01A-11	--	released	RNA	--	1.85	0.17	UV Spec	R	--	--	--	--
0358d5e1-32ff-449c-bf18-94bba1300d67	TCGA-DD-AACO-01A-11D	34413807-07be-4204-b095-5e1dd1ed87dc	TCGA-DD-AACO	TCGA-LIHC	c71f310e-5777-4e78-aafa-64a5510b45c1	TCGA-DD-AACO-01A	6b7f3d79-0342-4201-a124-68f645587dd4	TCGA-DD-AACO-01A-11	--	released	DNA	--	--	0.15	PicoGreen	D	--	--	--	--
08b3228a-2a41-4b0f-943e-23c7d66bb144	TCGA-DD-AACO-10A-01D	34413807-07be-4204-b095-5e1dd1ed87dc	TCGA-DD-AACO	TCGA-LIHC	e60599ce-c8a2-43d7-99dd-0bd07b7d5392	TCGA-DD-AACO-10A	0be0e77c-1fd3-41dc-b9c6-1ea9024fb30e	TCGA-DD-AACO-10A-01	--	released	DNA	--	--	0.16	PicoGreen	D	--	--	--	--
87ff25f4-b7b8-4500-b35c-5aae0e6c53fe	TCGA-DD-AAE6-01A-11R	a61f823b-9164-4bd6-92f4-0a8d8ff0f55e	TCGA-DD-AAE6	TCGA-LIHC	99cc40c9-d05e-4b6b-ac17-1524d2adf79b	TCGA-DD-AAE6-01A	dbc88492-5011-4ccb-b832-b6fd91584864	TCGA-DD-AAE6-01A-11	--	released	RNA	--	1.82	0.16	UV Spec	R	--	--	--	--
959614bc-5896-43f3-a3ac-1420d8628b51	TCGA-DD-AAE6-01A-11D	a61f823b-9164-4bd6-92f4-0a8d8ff0f55e	TCGA-DD-AAE6	TCGA-LIHC	99cc40c9-d05e-4b6b-ac17-1524d2adf79b	TCGA-DD-AAE6-01A	dbc88492-5011-4ccb-b832-b6fd91584864	TCGA-DD-AAE6-01A-11	--	released	DNA	--	--	0.16	PicoGreen	D	--	--	--	--
04b32534-8164-4343-b7a1-014368d409cb	TCGA-DD-AAE6-10A-01D	a61f823b-9164-4bd6-92f4-0a8d8ff0f55e	TCGA-DD-AAE6	TCGA-LIHC	41f83b4c-1a89-4c6a-8119-deffb4341a00	TCGA-DD-AAE6-10A	f94b4da2-ad2e-4dce-8cd2-afec8eab42f3	TCGA-DD-AAE6-10A-01	--	released	DNA	--	--	0.17	PicoGreen	D	--	--	--	--
5b55ffcd-0e07-4687-89a6-b35e82df7a75	TCGA-UB-A7MD-10A-01W	c49b41bf-0025-4682-966b-cfe8fb2b2546	TCGA-UB-A7MD	TCGA-LIHC	d357d072-970e-425f-99a5-7f31455df714	TCGA-UB-A7MD-10A	ebd48937-64b5-442f-aae5-6e02aa9a76fb	TCGA-UB-A7MD-10A-01	--	released	Repli-G (Qiagen) DNA	--	--	--	--	W	--	--	--	--
c4ec2e87-8513-4e9d-951c-8cf11aa4ad0b	TCGA-UB-A7MD-10A-01D	c49b41bf-0025-4682-966b-cfe8fb2b2546	TCGA-UB-A7MD	TCGA-LIHC	d357d072-970e-425f-99a5-7f31455df714	TCGA-UB-A7MD-10A	ebd48937-64b5-442f-aae5-6e02aa9a76fb	TCGA-UB-A7MD-10A-01	--	released	DNA	--	--	0.14	PicoGreen	D	--	--	--	--
